Id,Target
027021_004,3
036511_005,4
004394_006,5
005889_002,1
026262_003,2
034704_001,0
008040_002,1
020011_001,0
036734_002,1
005167_001,0
003464_007,6
008359_008,7
002461_008,7
030476_006,5
002980_006,5
001014_006,5
016540_003,2
033311_001,0
006946_007,6
037776_007,6
031657_006,5
028868_001,0
012577_009,8
033043_005,4
030742_001,0
038949_002,1
027160_001,0
023126_007,6
012331_004,3
013410_002,1
038341_002,1
000483_007,6
020942_009,8
027774_001,0
008433_006,5
003098_006,5
007225_005,4
002427_001,0
029854_005,4
000749_002,1
006853_001,0
000081_008,7
014042_002,1
014390_006,5
016866_004,3
007570_009,8
000591_004,3
006829_006,5
029475_002,1
007836_009,8
001757_001,0
000336_003,2
020253_001,0
025783_006,5
026411_001,0
026734_008,7
012202_002,1
036444_006,5
001266_002,1
034982_001,0
002192_001,0
023729_006,5
011904_001,0
020838_001,0
036153_002,1
007891_006,5
026853_009,8
005969_006,5
027612_002,1
035686_003,2
000678_002,1
015365_003,2
017242_002,1
038215_001,0
010271_009,8
000185_008,7
002365_003,2
003775_003,2
002810_009,8
023834_001,0
003076_005,4
016385_002,1
020920_002,1
006591_001,0
039672_007,6
036587_007,6
001249_005,4
025499_003,2
027161_008,7
008111_007,6
017580_001,0
003241_008,7
004573_003,2
015174_002,1
020170_003,2
002883_001,0
023319_009,8
014348_008,7
019200_006,5
014190_008,7
031698_002,1
004602_006,5
034018_008,7
023802_002,1
021014_002,1
017712_001,0
013577_006,5
030671_006,5
005183_001,0
023152_003,2
016537_002,1
035448_001,0
020513_007,6
003614_003,2
017564_001,0
027077_006,5
019322_005,4
026777_001,0
005794_001,0
014674_001,0
003502_001,0
000665_001,0
009422_009,8
018781_002,1
001481_006,5
020475_007,6
014506_006,5
039960_009,8
001299_006,5
009290_002,1
028701_001,0
020952_003,2
016448_005,4
013245_001,0
031936_006,5
025481_002,1
026095_009,8
007404_005,4
001089_001,0
026340_002,1
027751_001,0
036172_001,0
039674_007,6
034036_002,1
017749_002,1
032547_007,6
037399_002,1
020581_002,1
019372_007,6
011702_006,5
037809_002,1
018447_001,0
034668_002,1
021148_008,7
012300_006,5
016162_006,5
030585_008,7
025844_003,2
005334_003,2
028606_006,5
027878_003,2
034203_002,1
038606_005,4
025421_001,0
021446_005,4
001102_003,2
027588_002,1
003582_004,3
031363_003,2
038038_003,2
035983_001,0
029751_002,1
024349_001,0
009891_002,1
029618_003,2
039593_006,5
027846_006,5
019549_008,7
029298_006,5
007957_006,5
004194_009,8
010396_002,1
026538_006,5
015976_001,0
030208_007,6
013660_001,0
009331_001,0
022642_009,8
009571_003,2
032717_001,0
017625_003,2
012138_001,0
026582_001,0
006249_003,2
039814_005,4
017134_009,8
039071_002,1
037773_004,3
026959_008,7
011720_006,5
001178_002,1
015459_006,5
018271_006,5
009294_009,8
025999_005,4
037100_006,5
003792_003,2
036777_007,6
031911_003,2
037619_003,2
034572_006,5
009624_001,0
018565_001,0
018720_003,2
017360_001,0
039179_007,6
008672_001,0
017384_001,0
014161_001,0
023858_006,5
025429_009,8
027319_001,0
015811_001,0
035669_006,5
038733_009,8
011337_007,6
009114_008,7
032046_002,1
017677_003,2
020336_001,0
010200_004,3
012927_006,5
029320_001,0
030933_003,2
025146_001,0
004647_005,4
019787_001,0
010818_001,0
033171_008,7
018519_006,5
029051_002,1
031253_009,8
030966_003,2
031201_003,2
038487_002,1
016534_002,1
018909_005,4
039702_008,7
005362_002,1
018214_002,1
011086_001,0
023689_005,4
002963_002,1
001588_001,0
011407_006,5
013712_003,2
030293_007,6
009033_005,4
034761_002,1
001434_001,0
018805_009,8
025327_006,5
023875_007,6
039260_007,6
008316_006,5
022519_006,5
004831_006,5
032397_003,2
012003_001,0
037841_009,8
008107_001,0
014540_001,0
019611_005,4
016986_006,5
015436_003,2
010755_002,1
031969_008,7
032728_001,0
002017_002,1
012468_005,4
039969_002,1
029526_006,5
017343_008,7
001484_008,7
010711_007,6
033537_002,1
032609_006,5
020773_004,3
029703_001,0
000145_002,1
000668_005,4
023419_004,3
029695_001,0
014740_002,1
001860_002,1
035157_008,7
011239_002,1
000450_006,5
002142_001,0
035554_004,3
006374_005,4
036688_002,1
024738_001,0
021448_001,0
024971_006,5
038406_002,1
000868_003,2
009973_005,4
004466_005,4
020012_001,0
019108_007,6
025372_006,5
005994_009,8
006047_002,1
021740_001,0
014946_003,2
019398_006,5
038198_001,0
028104_005,4
006335_002,1
024279_007,6
006309_006,5
008539_002,1
001330_001,0
039297_002,1
033664_005,4
027303_005,4
036435_005,4
000432_002,1
022022_009,8
018865_006,5
020297_005,4
003643_002,1
016279_001,0
012507_001,0
017450_004,3
000814_001,0
034345_001,0
002253_002,1
026500_008,7
034573_004,3
009428_001,0
028591_001,0
038061_003,2
021029_002,1
014139_007,6
020044_001,0
005220_001,0
000413_006,5
015578_001,0
013284_005,4
029095_005,4
031586_006,5
037807_009,8
025231_005,4
033610_002,1
030780_001,0
035427_006,5
014537_002,1
010735_005,4
025183_003,2
003015_005,4
027354_008,7
004168_008,7
033028_006,5
028377_001,0
002136_008,7
002206_001,0
017971_002,1
008726_001,0
001888_001,0
018088_001,0
012375_009,8
031114_003,2
006798_003,2
037373_002,1
002268_002,1
016476_002,1
020306_002,1
000923_006,5
034552_002,1
017386_003,2
034238_009,8
023976_009,8
038449_006,5
039551_005,4
025449_006,5
029521_006,5
015235_005,4
005384_002,1
014361_006,5
037389_006,5
013817_002,1
026254_002,1
006648_001,0
008881_005,4
035774_005,4
036281_006,5
004462_004,3
003474_006,5
038920_009,8
012358_007,6
006310_009,8
014470_006,5
026193_009,8
036370_008,7
011781_008,7
035263_008,7
008376_009,8
039718_006,5
001503_002,1
029828_007,6
011017_001,0
028733_002,1
033367_003,2
013033_006,5
001040_003,2
037470_002,1
024159_002,1
021929_006,5
031733_002,1
006171_004,3
008300_009,8
012751_001,0
004917_003,2
006444_003,2
014415_002,1
015364_004,3
023813_001,0
024277_003,2
013327_003,2
038554_006,5
007792_001,0
007056_006,5
004994_003,2
036875_003,2
029066_008,7
039851_008,7
015151_001,0
028446_006,5
024555_002,1
038039_003,2
038264_001,0
026813_007,6
025805_002,1
029389_009,8
005837_007,6
026391_001,0
038966_008,7
025717_004,3
013803_003,2
002681_008,7
014744_002,1
024326_007,6
004400_005,4
034309_002,1
007198_008,7
003324_001,0
033867_007,6
013882_001,0
008350_005,4
019132_001,0
011317_008,7
004601_003,2
023949_002,1
007556_001,0
001116_003,2
026110_002,1
037785_006,5
028673_008,7
002297_002,1
038617_003,2
027409_007,6
028283_002,1
030705_003,2
029019_003,2
018193_002,1
007782_008,7
014257_001,0
008291_009,8
022500_002,1
028264_007,6
029282_008,7
002125_001,0
030939_005,4
011126_001,0
026252_006,5
038469_003,2
038900_008,7
036849_008,7
010524_003,2
031598_003,2
026076_006,5
000296_001,0
012518_004,3
019648_001,0
014418_009,8
031636_001,0
007577_008,7
037357_003,2
021763_007,6
026441_006,5
017949_006,5
039557_002,1
017155_001,0
018352_006,5
016503_001,0
026083_008,7
038217_003,2
017246_001,0
022637_009,8
037845_006,5
005473_009,8
016203_002,1
005239_009,8
000479_002,1
020534_002,1
020364_002,1
015236_002,1
025063_009,8
005196_006,5
007751_006,5
006250_002,1
021784_007,6
006664_003,2
024809_007,6
035390_007,6
008239_001,0
023060_006,5
008646_009,8
022898_001,0
032006_001,0
022379_008,7
016580_002,1
025550_001,0
009057_007,6
000737_002,1
029592_009,8
000110_001,0
004473_006,5
036180_001,0
035733_002,1
038724_007,6
022399_003,2
027398_002,1
020895_001,0
012293_005,4
023542_005,4
011397_007,6
003245_003,2
039475_005,4
034250_009,8
010020_002,1
003697_002,1
036833_004,3
019725_007,6
029041_001,0
014631_005,4
023823_008,7
017303_004,3
037072_007,6
007001_003,2
034500_009,8
019937_001,0
003553_002,1
010375_001,0
020142_006,5
007162_009,8
025857_003,2
030009_002,1
020508_001,0
005448_008,7
016372_005,4
007212_005,4
031978_008,7
013870_007,6
006202_009,8
021941_002,1
030799_009,8
026909_001,0
013836_005,4
031211_002,1
017773_009,8
008208_003,2
026754_001,0
039354_007,6
038741_008,7
008762_007,6
038689_002,1
005033_002,1
015600_006,5
009470_001,0
008424_001,0
007979_007,6
000644_002,1
014803_001,0
013967_004,3
020147_008,7
028401_001,0
027936_002,1
033910_001,0
008493_005,4
030487_006,5
008796_002,1
009495_002,1
002802_006,5
032721_001,0
015652_007,6
022697_005,4
004635_001,0
007323_003,2
032686_002,1
011930_002,1
016834_001,0
023163_001,0
004302_006,5
017731_002,1
030616_001,0
039785_006,5
003727_005,4
007583_002,1
023331_006,5
036891_007,6
036636_001,0
003951_009,8
011721_009,8
016675_006,5
008110_003,2
013166_006,5
017530_001,0
039510_001,0
025203_001,0
031092_003,2
012949_001,0
012951_002,1
002054_001,0
007593_004,3
001122_001,0
002808_007,6
038158_009,8
033257_007,6
026980_001,0
035138_002,1
001134_003,2
004406_001,0
014741_008,7
009702_007,6
024250_001,0
037027_005,4
001417_009,8
006149_009,8
025926_007,6
014384_006,5
028032_009,8
026915_005,4
022686_001,0
034027_008,7
020286_009,8
032844_005,4
022773_001,0
029942_002,1
001791_003,2
029397_002,1
039050_002,1
020676_002,1
014625_001,0
027038_002,1
003822_005,4
028424_007,6
012849_005,4
035925_002,1
034416_003,2
001583_006,5
000163_004,3
026245_001,0
014004_007,6
030234_002,1
025159_009,8
022684_001,0
002063_002,1
006695_009,8
021888_001,0
028215_009,8
011554_001,0
015433_003,2
019526_008,7
010704_007,6
016551_002,1
019238_001,0
037073_003,2
026621_001,0
022253_002,1
025595_007,6
023837_002,1
032016_003,2
038025_001,0
027330_001,0
015445_001,0
019760_005,4
008806_009,8
005097_008,7
031478_001,0
030528_001,0
005233_002,1
036277_003,2
038392_006,5
026811_005,4
035326_002,1
010562_006,5
007214_001,0
020588_009,8
034802_003,2
025866_002,1
023448_001,0
013137_004,3
009969_002,1
031019_007,6
007018_001,0
014765_007,6
007880_006,5
030609_009,8
001432_001,0
031376_002,1
020989_003,2
024935_007,6
011493_006,5
013707_005,4
037598_003,2
016881_002,1
021975_004,3
012333_002,1
012069_005,4
019822_001,0
035260_002,1
019948_001,0
032488_003,2
013107_001,0
021487_006,5
020927_001,0
011220_005,4
008432_001,0
030710_002,1
022863_001,0
034327_001,0
025608_006,5
025027_002,1
034661_007,6
014157_002,1
039020_009,8
022233_001,0
002119_001,0
010839_005,4
037871_002,1
039844_002,1
027079_002,1
024423_002,1
039214_001,0
019013_005,4
025164_003,2
028481_002,1
002552_008,7
000717_006,5
025683_001,0
032087_001,0
017033_004,3
002837_003,2
021767_009,8
032374_004,3
009406_003,2
018487_006,5
005776_003,2
001544_006,5
021645_006,5
031767_007,6
000168_001,0
007897_007,6
032269_002,1
034200_001,0
002486_009,8
001197_006,5
026474_003,2
022483_007,6
014614_008,7
027755_001,0
031738_002,1
015530_002,1
033762_001,0
035551_002,1
031448_009,8
038489_002,1
035352_004,3
037345_006,5
032749_007,6
023481_002,1
023105_001,0
028432_003,2
038873_008,7
007867_005,4
023366_007,6
029523_009,8
010821_004,3
032575_005,4
037957_005,4
019133_009,8
019067_005,4
016597_001,0
024598_009,8
005998_002,1
029205_008,7
003011_006,5
018556_007,6
032176_001,0
027074_009,8
004791_002,1
028691_006,5
026801_001,0
003797_002,1
001024_007,6
001537_008,7
021802_002,1
035782_004,3
023339_003,2
007648_006,5
023453_002,1
036088_002,1
026049_008,7
008589_007,6
026206_002,1
026860_006,5
033713_001,0
027495_006,5
028936_007,6
007502_007,6
008453_008,7
023743_002,1
031032_003,2
025228_002,1
025681_006,5
024469_002,1
018210_001,0
013305_007,6
017576_006,5
038712_006,5
000679_001,0
022907_001,0
011874_008,7
028790_002,1
003299_002,1
022323_003,2
007102_003,2
003587_002,1
035308_001,0
014240_007,6
009695_007,6
038434_001,0
035724_001,0
030885_001,0
003000_008,7
031328_001,0
012214_006,5
001620_006,5
021210_002,1
034791_001,0
023101_004,3
009362_006,5
029503_003,2
035487_008,7
015983_001,0
003958_001,0
008169_003,2
012987_003,2
022488_003,2
012005_001,0
028792_001,0
005231_002,1
004152_003,2
014552_007,6
006919_007,6
002893_002,1
024514_009,8
027389_007,6
015753_001,0
033334_003,2
036479_003,2
037714_003,2
017791_001,0
038845_006,5
034475_008,7
028873_003,2
038440_002,1
009289_001,0
036192_001,0
017627_001,0
015181_001,0
024581_001,0
018180_002,1
024663_001,0
030321_001,0
009886_001,0
021741_002,1
037548_007,6
001063_006,5
017673_002,1
018130_006,5
005755_005,4
020679_005,4
016087_002,1
026135_005,4
023359_002,1
033027_002,1
030387_007,6
014760_007,6
004783_007,6
035132_003,2
002334_002,1
017638_001,0
039035_002,1
035080_006,5
005814_007,6
035881_008,7
039640_009,8
022067_006,5
021571_009,8
004172_001,0
025256_006,5
022656_002,1
014888_001,0
026842_006,5
007787_007,6
023690_001,0
029495_006,5
018859_008,7
031673_006,5
025567_001,0
021299_001,0
000158_002,1
022437_006,5
010572_007,6
031076_001,0
014087_006,5
013532_002,1
026403_003,2
022934_008,7
028235_002,1
011988_002,1
006883_005,4
018536_009,8
020890_001,0
004631_002,1
031576_008,7
003709_006,5
007147_001,0
035662_001,0
020507_007,6
004393_008,7
014876_001,0
035314_001,0
038327_006,5
026345_008,7
001940_001,0
016865_001,0
010726_001,0
015746_006,5
024726_001,0
035919_008,7
008039_001,0
030976_007,6
022780_002,1
014732_007,6
026496_006,5
038836_001,0
035975_001,0
003291_009,8
030066_002,1
023927_006,5
028535_005,4
015705_001,0
012309_002,1
000322_006,5
000269_008,7
007230_003,2
018673_003,2
022186_007,6
014028_005,4
023227_003,2
025940_008,7
024621_005,4
006985_002,1
006630_006,5
025406_005,4
023694_004,3
001426_006,5
032743_002,1
038600_009,8
012094_009,8
006442_005,4
028053_007,6
024651_003,2
032630_001,0
021324_001,0
007729_002,1
023072_001,0
037429_001,0
039999_002,1
026763_002,1
019875_002,1
028892_001,0
007585_002,1
014052_002,1
014323_002,1
005413_001,0
007697_002,1
037193_005,4
039616_006,5
017168_005,4
006924_003,2
013390_003,2
023226_005,4
001567_002,1
039572_008,7
032148_006,5
013804_002,1
008028_001,0
011508_001,0
008426_009,8
022473_003,2
028587_007,6
015271_007,6
038428_001,0
037982_001,0
022722_002,1
006916_003,2
000320_005,4
009213_005,4
015327_006,5
010899_006,5
031939_008,7
025457_007,6
021826_006,5
021405_001,0
001414_005,4
032167_001,0
004298_008,7
014898_002,1
013210_001,0
038455_002,1
004824_005,4
017132_001,0
012036_007,6
004562_006,5
025278_002,1
029759_001,0
037911_006,5
019532_009,8
020790_003,2
028671_009,8
012554_009,8
012690_001,0
024836_009,8
035783_005,4
019454_006,5
027596_002,1
009697_002,1
019215_001,0
018155_006,5
027982_003,2
036921_002,1
001547_009,8
034421_005,4
020401_001,0
018959_003,2
016029_004,3
001948_001,0
038543_001,0
025910_005,4
039303_009,8
003485_009,8
007061_001,0
036346_001,0
036287_006,5
008393_006,5
018966_005,4
029833_002,1
010875_007,6
035290_003,2
006660_005,4
035268_001,0
002374_008,7
019361_001,0
004274_005,4
020977_009,8
025124_009,8
010355_002,1
009439_003,2
039506_002,1
015631_001,0
033948_004,3
013152_001,0
039699_002,1
031156_008,7
037836_001,0
026767_001,0
026526_003,2
013779_008,7
021840_009,8
010588_001,0
033482_005,4
028367_001,0
034505_008,7
038174_007,6
019993_004,3
036657_006,5
011849_006,5
012519_002,1
029940_003,2
008033_003,2
017506_004,3
022212_006,5
013994_003,2
014666_005,4
019105_006,5
014305_006,5
023373_001,0
008108_006,5
009957_001,0
018201_001,0
018657_001,0
031711_007,6
010744_004,3
015107_001,0
027693_001,0
021987_008,7
005131_007,6
023410_006,5
009698_001,0
029006_001,0
026567_001,0
009580_008,7
024590_003,2
038247_006,5
031149_007,6
006647_002,1
000104_003,2
020715_006,5
029983_005,4
026826_006,5
019902_002,1
005614_001,0
014131_001,0
034817_001,0
035980_001,0
030558_003,2
025561_006,5
027110_005,4
009884_006,5
037002_004,3
016069_008,7
032925_005,4
019283_002,1
017979_003,2
015306_001,0
036904_002,1
032805_001,0
016805_009,8
014202_009,8
036095_003,2
029369_008,7
028512_004,3
033026_001,0
005378_006,5
008046_005,4
023348_001,0
027086_001,0
006163_002,1
024608_006,5
034113_005,4
022165_003,2
011644_004,3
038064_005,4
020390_003,2
008718_006,5
018962_002,1
021657_007,6
039490_001,0
037710_003,2
033049_002,1
033969_007,6
020621_007,6
002507_002,1
036517_001,0
021098_008,7
021329_004,3
021317_007,6
035540_007,6
034541_007,6
002925_009,8
013721_002,1
016583_002,1
010034_007,6
028558_007,6
017874_001,0
000309_001,0
022187_002,1
030426_007,6
015821_001,0
006390_002,1
034641_001,0
014062_008,7
002392_001,0
005550_009,8
037903_001,0
015785_002,1
029717_006,5
027623_002,1
029399_006,5
012386_006,5
037480_003,2
005425_005,4
003512_006,5
003584_001,0
034880_007,6
039445_003,2
031251_001,0
017993_001,0
018420_001,0
000780_001,0
012456_008,7
006005_001,0
018777_001,0
022550_006,5
034758_007,6
019087_005,4
025133_003,2
018818_003,2
036439_006,5
007803_006,5
008415_002,1
021251_009,8
039848_007,6
016468_006,5
014023_006,5
007144_003,2
016853_001,0
000120_003,2
025847_001,0
024060_006,5
004160_002,1
017294_007,6
009345_004,3
017557_002,1
006446_001,0
013664_001,0
016989_002,1
007623_001,0
014104_002,1
028325_005,4
026505_008,7
028393_001,0
015034_009,8
026881_004,3
034336_009,8
036776_009,8
011450_003,2
007837_002,1
034995_005,4
001935_002,1
002075_001,0
016192_008,7
036788_008,7
011693_007,6
012974_001,0
001657_001,0
015373_003,2
020130_005,4
027542_002,1
029540_004,3
018495_006,5
012659_006,5
035374_002,1
018136_008,7
023686_003,2
039448_002,1
020339_006,5
033037_004,3
017524_006,5
034497_002,1
024502_009,8
039528_002,1
000180_006,5
036518_002,1
009352_006,5
020164_002,1
038780_001,0
020643_007,6
035542_006,5
024700_002,1
026687_002,1
035002_002,1
016803_006,5
019409_001,0
020780_009,8
008783_004,3
030507_005,4
019201_005,4
034031_002,1
039326_007,6
003593_007,6
029302_006,5
001489_006,5
007146_007,6
005121_001,0
002871_001,0
009244_007,6
032324_001,0
009511_001,0
004613_001,0
033480_008,7
006769_006,5
025049_001,0
027045_009,8
019770_007,6
033973_001,0
011777_002,1
005568_006,5
036386_006,5
005284_003,2
014276_002,1
021889_002,1
029301_002,1
000637_006,5
009959_001,0
036876_002,1
005634_001,0
014896_001,0
009681_003,2
009043_006,5
026510_002,1
038222_001,0
028644_008,7
010817_008,7
036901_002,1
003207_008,7
000288_005,4
014434_008,7
011567_001,0
021264_006,5
030516_007,6
030147_002,1
022786_008,7
032685_008,7
000191_007,6
039147_005,4
035682_003,2
025322_008,7
029464_009,8
039697_001,0
025702_006,5
029029_001,0
030565_001,0
022698_001,0
013363_001,0
024386_005,4
035613_007,6
013351_002,1
018139_004,3
010514_009,8
030785_006,5
018233_002,1
016637_004,3
008007_006,5
011108_003,2
034012_002,1
028607_003,2
029887_008,7
003642_002,1
028983_009,8
012691_002,1
013667_005,4
015472_006,5
004928_006,5
024105_001,0
018792_002,1
003656_001,0
016250_004,3
038970_006,5
022618_008,7
013717_002,1
008396_006,5
034435_003,2
011860_001,0
028981_003,2
006509_002,1
019380_002,1
010149_009,8
015337_001,0
020898_001,0
023737_001,0
032837_006,5
039508_001,0
026790_008,7
028933_005,4
016852_005,4
004359_001,0
015179_002,1
027127_008,7
014325_005,4
029013_006,5
012923_009,8
006604_005,4
019925_009,8
001431_005,4
008198_002,1
010122_008,7
013710_007,6
029905_005,4
029192_009,8
010497_002,1
039461_002,1
020109_005,4
013398_002,1
019933_007,6
002426_003,2
034581_001,0
012365_007,6
033054_001,0
013845_006,5
031602_003,2
008761_005,4
015752_006,5
010604_008,7
004279_006,5
031031_003,2
000203_009,8
025503_001,0
027635_002,1
005339_006,5
019347_005,4
019149_001,0
019866_001,0
007914_007,6
017239_003,2
039669_002,1
025303_001,0
024462_002,1
025643_006,5
008153_009,8
020857_005,4
018983_006,5
034172_009,8
008999_009,8
024446_001,0
026288_006,5
002065_002,1
029511_001,0
038968_006,5
019499_003,2
027672_007,6
025899_001,0
026097_009,8
011037_001,0
023580_007,6
038701_007,6
003042_005,4
